,path,image,folder,red,green,blue
288,/data/coursera/images/sunsets/ANd9GcRb46AFTCDUDU1mySwVje5VGeEW6WerxOFltY8tsdtX1ExKvleXKw.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.777403896365481,0.30903746543526694,0.04522268453588764
289,/data/coursera/images/sunsets/ANd9GcQQTWsm_sYmfgzkJON27THSP0TztjVLEEbVSlcIe7lZUUajvwHRxA.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.4950960507927509,0.23366738655804886,0.09743532478415692
290,/data/coursera/images/sunsets/ANd9GcRrY2THnOf9ZG-w6xwOBLS2HkW3svO45XnxDB03Aer4uXS9NFIn.jpg,"Height: 185px
Width: 272px
Channels: 3
",sunsets,0.6867546918471781,0.7001658137917329,0.7682499192666932
291,/data/coursera/images/sunsets/ANd9GcSJdE8k979oM7kGPasjMqngygu2j1hqtR9FtB1c4xl-wvk2B6eu.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.5623999891829792,0.4164748821317737,0.3970654013239039
292,/data/coursera/images/sunsets/ANd9GcTQzGGZof26eVo7vhIliFJknXgrSChLtDwIzZwwNsBqNWTR7qHQFQ.jpg,"Height: 169px
Width: 298px
Channels: 3
",sunsets,0.26266626499146184,0.19681025003971248,0.285086830720583
293,/data/coursera/images/sunsets/ANd9GcRUzIv1WgVl8Z3Osprgg9cYGKOuTdH5zI2ohrSwHFGQsITp_fR1cw.jpg,"Height: 183px
Width: 275px
Channels: 3
",sunsets,0.6335599850968704,0.36022579793840037,0.38816784649776453
294,/data/coursera/images/sunsets/ANd9GcTls-YfRxAXiNTUgktqPd0EHlwuu0TLDPjUUpofidQD-KASBkBH.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.4163849796501214,0.197267957275206,0.1550519879691916
295,/data/coursera/images/sunsets/ANd9GcT-Pl8GaellPqfbRD0IgQiUfzOCbAvoiaB9ZxdrK8QLvZyuiBXW.jpg,"Height: 183px
Width: 275px
Channels: 3
",sunsets,0.24611082650273225,0.3975039586438152,0.5798853545702931
296,/data/coursera/images/sunsets/ANd9GcQnxvEJ5AWcEGKUHWBzGq9liE4hyLGsqeiri7qdGxUcKws7U63R.jpg,"Height: 183px
Width: 275px
Channels: 3
",sunsets,0.560070479384004,0.5478815045951316,0.54780815325385
297,/data/coursera/images/sunsets/ANd9GcSIwSxnH9lgwALUwird1I1n-tCMr1LiNTjCfPqt6avDPazRAAo7.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.7735419859292282,0.47210318980615373,0.13793790799267602
298,/data/coursera/images/sunsets/ANd9GcRQK8SkQW6ggqdPkeEW9WOzI2DQQefetCz6DgXeM_9ELiDnYquF.jpg,"Height: 183px
Width: 275px
Channels: 3
",sunsets,0.6812911388474913,0.5872619380278192,0.5518116616989568
299,/data/coursera/images/sunsets/ANd9GcRsRtXC99VgtFADfjxR7IRX9N5kLKBNO2T2hryOrOFiDM9ZIQeg.jpg,"Height: 290px
Width: 174px
Channels: 3
",sunsets,0.446754777918153,0.43431941760800635,0.43194214786464524
300,/data/coursera/images/sunsets/ANd9GcTF6v0lPeZjLmjFrg07x2WSf-JX5Jm4p_EW2kAxnGAKFmBYf1r3.jpg,"Height: 300px
Width: 168px
Channels: 3
",sunsets,0.7315647476438492,0.452413581969246,0.5395252821180555
301,/data/coursera/images/sunsets/ANd9GcQFCFLbKjNda3iUiiwOrZa-Uk7-voxpxFCZ_IpRqsLstBJbTNDE.jpg,"Height: 168px
Width: 300px
Channels: 3
",sunsets,0.4832924107142857,0.3045259021577381,0.1967742435515873
302,/data/coursera/images/sunsets/ANd9GcSFH2iS-YkE5YJkSwdGoSkJemhsqDdTskIdtqx5-TizBVJuzlgQpw.jpg,"Height: 183px
Width: 275px
Channels: 3
",sunsets,0.5267973019125683,0.4117109879533035,0.20526709202682564
303,/data/coursera/images/sunsets/ANd9GcRw5gbjJzEa740rMLMVCZ3fHsOF1yiLFh9ww_Ur3CFiH1t5g6ljbg.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.5769167885135673,0.3544283888358399,0.43587130791457784
304,/data/coursera/images/sunsets/ANd9GcQJP3_kfFC9MPAgotTuv1aIQAXu0t78hsWWUjznxmkilhgnQzcv7w.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.6757779070722048,0.332624580812403,0.08214141113222943
305,/data/coursera/images/sunsets/ANd9GcTxBqYL6oeS9SgNF8FZmN_QBOzsA_38Qf9rn4tNXDWRM6cKXSRHdA.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.37110983565588446,0.42981525274528526,0.4823292464888199
306,/data/coursera/images/sunsets/ANd9GcRuO3b4nk6LV75AvziyCBXB0kySrMvSc9Zf6XOk6IPkSI9POVoy.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.49734182820523026,0.3987702379293874,0.35053598793933843
307,/data/coursera/images/sunsets/ANd9GcT7KVQJXL4k-UhMK_1V9m218g6QK3ZTg5n7yWD3jDiVV-IDu4cT.jpg,"Height: 162px
Width: 310px
Channels: 3
",sunsets,0.6275830875398247,0.4043447113948626,0.5457154146754282
308,/data/coursera/images/sunsets/ANd9GcQubE2twZZ5ti1N-yG0bg094XrjmBy6vlnFul9SGe6e7b1IaMIpPA.jpg,"Height: 300px
Width: 168px
Channels: 3
",sunsets,0.5785647631448413,0.3716941809275794,0.3866525607638889
309,/data/coursera/images/sunsets/ANd9GcQsrr5LReQWOppF5LTwkOyjC1k33p8HG1Bn58lDv3AmYRoSsTp1.jpg,"Height: 180px
Width: 279px
Channels: 3
",sunsets,0.3358842965949821,0.12659726889187575,0.29159471761748307
310,/data/coursera/images/sunsets/ANd9GcRxPZuvJDhHDukaUG7v6jI_lTVLyfOWW70FPAkEbcLu3CYXozZ2Ug.jpg,"Height: 168px
Width: 300px
Channels: 3
",sunsets,0.4752837456597222,0.230882083953373,0.19637772817460317
311,/data/coursera/images/sunsets/ANd9GcTLfBCSX8kxdTjCAsjYDpm_uJfJJmzBGCNc6mpp7MR3WADDf6a7Vg.jpg,"Height: 168px
Width: 300px
Channels: 3
",sunsets,0.3947202845982143,0.2739760044642857,0.6690078590029762
312,/data/coursera/images/sunsets/ANd9GcQ4xQ4yZJruTBDxeUh-LiXY_jYACdG89W-mgxzr9j2KgSIO-tikVg.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.4100654864924007,0.3743029549116734,0.33831514644008115
313,/data/coursera/images/sunsets/ANd9GcQwJC007HVv01rNsCW48UdnUvvk2O9AzvyYrJaVQod06P8ll-Sv.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.5532076196586297,0.2413951066036047,0.20492667116754198
314,/data/coursera/images/sunsets/ANd9GcQnZHVefsHYMTQ0GyJSCnmQ5hCQUHpz9a42Mo3c31GuZeppOPKHow.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.5242629699379056,0.24436250211459618,0.06461685071946026
315,/data/coursera/images/sunsets/ANd9GcR0mDbuzswoRDFaDUKQQ8NSHVGXI9qpwOL935KvfdXa79PZPjlW.jpg,"Height: 168px
Width: 300px
Channels: 3
",sunsets,0.17725709945436507,0.3120353577628968,0.24996698288690475
316,/data/coursera/images/sunsets/ANd9GcRia7CnAZAreMp2vebaxSdcqEReDA_gdlF1Ssd34PXBIGYCpsVFwA.jpg,"Height: 248px
Width: 203px
Channels: 3
",sunsets,0.5843941339831956,0.2262634636202924,0.07272550788078024
317,/data/coursera/images/sunsets/ANd9GcTowaURCFu5UAygb_drpygsYa25GmGGZ4WVTyAcEEaphezUT0Aoog.jpg,"Height: 183px
Width: 275px
Channels: 3
",sunsets,0.7745595038499752,0.4212188741927471,0.11474796634376552
318,/data/coursera/images/sunsets/ANd9GcR5ryGyqbmf8WkJ6PRC4bQuJAkNtnEgclJWK5uZLgzZYMIWjcb9EA.jpg,"Height: 184px
Width: 274px
Channels: 3
",sunsets,0.4164531566119883,0.23206840958227548,0.19840295925400667
319,/data/coursera/images/sunsets/ANd9GcT1OwEvDwzyt6U73nUOkI7vzCxMwRf2FDncvoYwLbwe5G4jDZJZ.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.45557917545675275,0.3062044895364805,0.18316912042749672
320,/data/coursera/images/sunsets/ANd9GcQXhO4WLHnzFBjrrXA0pCegOE6_XDXPxpcBKDJv0XeqaHPDoITxsQ.jpg,"Height: 130px
Width: 388px
Channels: 3
",sunsets,0.34328440969468677,0.2024521708961142,0.18359204624306105
321,/data/coursera/images/sunsets/ANd9GcS-g9IWMWVdBys_Z-QiZqfXgvZopIDZRHQmxd1z2-aD9R0St93O.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.4353565613431915,0.21484133998228716,0.48543276454842177
322,/data/coursera/images/sunsets/ANd9GcTQik9qsmkHwzWe8vIaRicMkXMr5QEhjc42l4RJU8RZYtyjoNjh.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.5965826259801775,0.2743718094475182,0.2228684093012379
323,/data/coursera/images/sunsets/ANd9GcSb4Lf8vkFFt0cyuupyalcKtdS9e06usEr23I3pNLqUtZ8dLBMp.jpg,"Height: 259px
Width: 194px
Channels: 3
",sunsets,0.3794498256080086,0.2960868464653903,0.21445565940572384
324,/data/coursera/images/sunsets/ANd9GcTIiRpA1i4CfDCbKPMZaWu1XU3dx_uX-JmStRjdyu2er2hM-3_3dA.jpg,"Height: 168px
Width: 300px
Channels: 3
",sunsets,0.6668631417410714,0.47813763330853176,0.2522078838045635
325,/data/coursera/images/sunsets/ANd9GcTqsD3IOJb1ZEUagC9KhDQHh11hLM-J3_uAkN1ahXwBcowZpGis.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.2399013164438609,0.20558532826549694,0.28233108040900773
326,/data/coursera/images/sunsets/ANd9GcT99lManI0IVm6yDSb1jugD2M_SRtx9f7YkNIf6-7iT6D9dsJby_g.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.4559250518698006,0.3977142614586236,0.4253179046590773
327,/data/coursera/images/sunsets/ANd9GcS0mhJ2Dmcy5XxDnGRrh9QkrxB1owbKBMu1ZgSvQCItPUjztyqM.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.5542942784002707,0.3410482146588783,0.31768013871750983
328,/data/coursera/images/sunsets/ANd9GcQCCik_LEJruiEgOtArU2u32BeoQAK29sSEtQC4VW9Km7maIWQWzQ.jpg,"Height: 183px
Width: 275px
Channels: 3
",sunsets,0.42328606246895184,0.4738255247143567,0.4950433122205663
329,/data/coursera/images/sunsets/ANd9GcQnv0pUXS5Xl3ky7Ku1rCSQZrV6LvuoDwxdWXXc2wk8eNT28i0C.jpg,"Height: 168px
Width: 300px
Channels: 3
",sunsets,0.43031405009920637,0.2509223865327381,0.07974710131448412
330,/data/coursera/images/sunsets/ANd9GcRt_BMhge5PoBgMtU67r_8yJdthZqrph3pw59NElnxxaUz4TS_SfQ.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.7188607053297775,0.47004674501452853,0.20370184940094735
331,/data/coursera/images/sunsets/ANd9GcT-igiUQ4GwMUXkbkmkB5oAmaG9NXAr0QGpG8ZYMU4izw3-fu13gg.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.4565116968266131,0.277563994521952,0.11137694729431198
332,/data/coursera/images/sunsets/ANd9GcR9ICU23d-92vQ8b2wSRw7PML4oUNP-we8i6Vru_TfqJQ1-GaXO2A.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.4087334066393345,0.33167860998885484,0.5547011826812085
333,/data/coursera/images/sunsets/ANd9GcR9IwC4NBnabxJQncvYeCiwlTwJik1QrS8untHgVJKN3D4p192m.jpg,"Height: 183px
Width: 275px
Channels: 3
",sunsets,0.6181465008693492,0.4316606898907104,0.18584808122205662
334,/data/coursera/images/sunsets/ANd9GcRsIg2TZl6pjcNPuv2GCitt_8xOri7sS__TPDeQDIhoUTDtLg-u.jpg,"Height: 183px
Width: 275px
Channels: 3
",sunsets,0.4269275490561351,0.2537989008941878,0.21520662568306012
335,/data/coursera/images/sunsets/ANd9GcSP8rBGLP_BjO2ev0A7J_9e5sqWDVJ9xwsiS87099NsqeV0PxTiig.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.5734402664219782,0.4070193916855654,0.3362728898106151
336,/data/coursera/images/sunsets/ANd9GcTwXncEHnoQOSQI_MjSkmlvnGTwlFt91eS3KsxjYC36xtIZIqA9.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.3553787241770489,0.2457117233212594,0.24810191669486129
337,/data/coursera/images/sunsets/ANd9GcSHqMcWFGC1WZHKu1yXGmGl6r9uo3zx5c59ZUPoqdWeH63GK6HV_A.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.635764179000557,0.33091520077385217,0.1301800474456911
338,/data/coursera/images/sunsets/ANd9GcRzbtav3rSO3S_yWoSgeYRpWL_A4H1c0uP1B7mlgbaW9R5n3q47.jpg,"Height: 225px
Width: 225px
Channels: 3
",sunsets,0.501408024691358,0.2381605709876543,0.06341543209876543
339,/data/coursera/images/sunsets/ANd9GcTBp6p8P5IIIkk6EMJtoWlZwAcbYQLL4KQUhI2ni33N4sc4JKkZEQ.jpg,"Height: 182px
Width: 276px
Channels: 3
",sunsets,0.5164548215032251,0.3800398961319478,0.3407860184991639
340,/data/coursera/images/sunsets/ANd9GcRUt8jKL8-IyyrSsXu59U9ADwOya0H6YVANHqhWHvhrKTX7NZ2r.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.34083457825000996,0.21253293172590854,0.22794157432929985
341,/data/coursera/images/sunsets/ANd9GcTu3s5CzjmPcZm3qx76nWohsuKq-Bw_cm-mQb9hjaUMJJgzldiO.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.22558632604241266,0.20936584594075755,0.26677384220577705
342,/data/coursera/images/sunsets/ANd9GcSrM6CKr68Gh5BufWnPhGeZBxCZiwRRRtQ662Hs8v_Y3u_mPzIH.jpg,"Height: 183px
Width: 275px
Channels: 3
",sunsets,0.478391238201689,0.3019152850223547,0.24777982178340785
343,/data/coursera/images/sunsets/ANd9GcQw-bn0VuKmsAoNMZDIg8Riej90cxMyyu9n7xPgPScu4ciwUyWL.jpg,"Height: 177px
Width: 285px
Channels: 3
",sunsets,0.5887561638913669,0.49248593765487164,0.48100886485280997
344,/data/coursera/images/sunsets/ANd9GcQpRCbPjhEM5A-gHOs4MxNXV-p8UJ4frkHBwpgGk6qmbPLIGX9q.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.63111363715485,0.2493289872533222,0.03805656369360229
345,/data/coursera/images/sunsets/ANd9GcQj6dnATgWgvI_5ajMhFMNi-YQ5F6gBETGanX53pf9arW08czGT.jpg,"Height: 168px
Width: 300px
Channels: 3
",sunsets,0.3689236111111111,0.16950381324404762,0.06020476810515873
346,/data/coursera/images/sunsets/ANd9GcQ9bmfqW1TlE0a5trMTW86tzYJoPLR7HPOWh-Pg2wXmvApSQADj.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.524684488019217,0.3308564531610567,0.18190498925757936
347,/data/coursera/images/sunsets/ANd9GcTKVZWpW-e_9D33UHtqpOoPH5KhFTtQBFbP92__sizxsGhb5-E2.jpg,"Height: 189px
Width: 267px
Channels: 3
",sunsets,0.607083020604205,0.49113513552008403,0.38995100680201333
348,/data/coursera/images/sunsets/ANd9GcRcTIVnBszGeQc-FObGLRjxkJRVW_ZmkaSakWwUP4gZ9sME3Yy5JA.jpg,"Height: 168px
Width: 299px
Channels: 3
",sunsets,0.49147611333412966,0.18442287162565696,0.04202873666188883
349,/data/coursera/images/sunsets/ANd9GcQhJdJuTXjLtL2kX1DssvoyqX3NOAUeDryhvokO-w1jJl_0SCJ7aQ.jpg,"Height: 168px
Width: 300px
Channels: 3
",sunsets,0.4768680245535714,0.24715301029265874,0.2511562965029762
350,/data/coursera/images/sunsets/ANd9GcQO3YqxAxRhmweSA-P7cG65l1ks-7FI796UhK2q6oFy8mCOo3tK.jpg,"Height: 168px
Width: 299px
Channels: 3
",sunsets,0.3159414535306179,0.18781556701903168,0.10276364543518077
351,/data/coursera/images/sunsets/ANd9GcT889WKtcPkOgYvZuv-YF2waXw-T-jqDiewpUdjaEbVO-Qck9Q9RA.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.3918422256704066,0.16389387259290206,0.2332414663652821
352,/data/coursera/images/sunsets/ANd9GcRV92WS4U6jfUyHc9e20OUWJPU4k6njMybdMolWk0QKoyFG5NyrQA.jpg,"Height: 183px
Width: 275px
Channels: 3
",sunsets,0.3116336779682067,0.270431336934923,0.2517674180327869
353,/data/coursera/images/sunsets/ANd9GcRSWR65AeWYVIKHCkLl8mpm4SGUzgumv76hUTk0fKBE9si499_n.jpg,"Height: 168px
Width: 300px
Channels: 3
",sunsets,0.4081085689484127,0.30199156746031747,0.5065938120039682
354,/data/coursera/images/sunsets/ANd9GcQkvgbtAHAcAQuR_Cx1Cka0X8e0_ExvoAArQQHrBX6drd9WlLP1HA.jpg,"Height: 183px
Width: 276px
Channels: 3
",sunsets,0.32402950089589766,0.1607147166043003,0.024585368901956124
355,/data/coursera/images/sunsets/ANd9GcRrLwimW9yDEXJ7V0ijgSp8VnmjsSH6aBKFIE7rRQL6LmMjA3PQ.jpg,"Height: 194px
Width: 259px
Channels: 3
",sunsets,0.465761344808542,0.31336511861640726,0.43550792600406
356,/data/coursera/images/sunsets/ANd9GcTZ37HB-ZC2mc1ak1zNwDu0uC6bPWzGswOn6JqGhtjzTthdIViv.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.511873700714172,0.35024448642774725,0.39362097283560116
357,/data/coursera/images/sunsets/ANd9GcR9S6R7tyDek8BDsEoW9pLDLWjuD8udLKlkWLQU9uHaargmDJIF.jpg,"Height: 183px
Width: 275px
Channels: 3
",sunsets,0.2973583426477894,0.2477592523596622,0.22516734972677596
358,/data/coursera/images/sunsets/ANd9GcSa_yeHf76SX2pKWD-iv7HuurqTQJ3-s1ATIqBR5YDdWPdxpbAfdA.jpg,"Height: 164px
Width: 307px
Channels: 3
",sunsets,0.6817109946025661,0.3778773176193692,0.057012412359974576
359,/data/coursera/images/sunsets/ANd9GcS7aD0Pi2tmydeeDL-oYk3kWlrh7hMoXmguvtND2VNdQ5LKntHcww.jpg,"Height: 276px
Width: 183px
Channels: 3
",sunsets,0.3477954606200998,0.29680183708521424,0.4131066644145482
360,/data/coursera/images/sunsets/ANd9GcRuxZOEZio9nFDcfasA4HjEdeKPbAuLo99mBfue-qoa_lCcUUKP.jpg,"Height: 177px
Width: 284px
Channels: 3
",sunsets,0.6792705939912071,0.41787961837053395,0.16024747975849446
361,/data/coursera/images/sunsets/ANd9GcTj3rY4ACP3qBVs-V_jf0Yz8xonFCogWBdE45i23Ij6dQsx3jKgIA.jpg,"Height: 183px
Width: 275px
Channels: 3
",sunsets,0.20467073397913563,0.07098508134624938,0.09997919771485345
362,/data/coursera/images/cloudy_sky/ANd9GcSSimRraWZAci1YTbOys6Qf2DOJn1v2yW3iBa-fLT-AB3ksqADhWw.jpg,"Height: 177px
Width: 284px
Channels: 3
",cloudy_sky,0.7037832685555423,0.8320847134359831,0.8820926086178086
363,/data/coursera/images/cloudy_sky/ANd9GcRwCU34NOJGTJjTSMZeQIBN13NuMiKtXrrugMuJzy3sG43qW6nx.jpg,"Height: 194px
Width: 259px
Channels: 3
",cloudy_sky,0.374113813164232,0.5154911274031764,0.6527557075438841
364,/data/coursera/images/cloudy_sky/ANd9GcS8BIsnTJ2_3QV7p3IIzn9rLKX6iv0irRrwL1g9A3TPnxPyxSYV.jpg,"Height: 194px
Width: 259px
Channels: 3
",cloudy_sky,0.4425482096833579,0.5188626644409505,0.5818936457628467
365,/data/coursera/images/cloudy_sky/ANd9GcRTfbVGwktWj1ihfzPlG-4R7Q-IVUIyyIZRhoYJNzLwyQysQ54y9Q.jpg,"Height: 168px
Width: 300px
Channels: 3
",cloudy_sky,0.6603916325644841,0.7033153521825397,0.7337775142609126
366,/data/coursera/images/cloudy_sky/ANd9GcS3IELU1SG7zEDqSMFOaugxBfwBr4TculkMTS2Xt5HxOTYpPTzu4Q.jpg,"Height: 177px
Width: 284px
Channels: 3
",cloudy_sky,0.3769071215783401,0.5269940618285988,0.5528044680512453
367,/data/coursera/images/cloudy_sky/ANd9GcSN9qKisQg1zwxzwfgdgejsGlWoKK8T3yKH-N3XXX88FW2AL1Nw.jpg,"Height: 194px
Width: 259px
Channels: 3
",cloudy_sky,0.45512935731202486,0.48071192856147754,0.541809375995104
368,/data/coursera/images/cloudy_sky/ANd9GcSYDlAfzXXON-s8pHk9C2nxxwOm_a0tmonevseyOF80SfrCQXeESg.jpg,"Height: 183px
Width: 275px
Channels: 3
",cloudy_sky,0.4098369193989071,0.4371753912071535,0.45615957215598607
369,/data/coursera/images/cloudy_sky/ANd9GcT1o6unhpSabeNwCJGD9J1nE8OubUbAyzLOu6uQt3UOukuaxF6R.jpg,"Height: 184px
Width: 275px
Channels: 3
",cloudy_sky,0.5911812160326086,0.5951853538784585,0.6096465847332015
370,/data/coursera/images/cloudy_sky/ANd9GcTyLVfobsMaccxFbympHb9lXS4eZx6YOYMZZ1IsjjaLCfh6mae8LA.jpg,"Height: 160px
Width: 240px
Channels: 3
",cloudy_sky,0.2981676228841146,0.4338484700520833,0.5680263264973958
371,/data/coursera/images/cloudy_sky/ANd9GcQIRMBSTZZhuMak4d3Oh_qd93cLRlwwXjEf3ozWEOCFv2EH4wBa.jpg,"Height: 194px
Width: 259px
Channels: 3
",cloudy_sky,0.5356079339648927,0.5981918181298014,0.6567246180044183
372,/data/coursera/images/cloudy_sky/ANd9GcQ8n7XwIJxEZuJkxpWSqAsSxoR4itQBY3-Uq8B7Wdl3p4jvp4Tw.jpg,"Height: 184px
Width: 275px
Channels: 3
",cloudy_sky,0.6213901926877471,0.6784772572875494,0.7332856503211462
373,/data/coursera/images/cloudy_sky/ANd9GcTQ7YGA7bxVaKGsWpLEst1JnIeNiQywA0N7OdnVNTvRVarDtG-P.jpg,"Height: 194px
Width: 259px
Channels: 3
",cloudy_sky,0.5637120834245513,0.6279731844325916,0.669431941721729
374,/data/coursera/images/cloudy_sky/ANd9GcT3wW-VmkLw05AN6tbcEH8O2NDvDZ-oZuLFIwlGBG5lMPypB5RT.jpg,"Height: 194px
Width: 259px
Channels: 3
",cloudy_sky,0.7036412879880986,0.7078363514011066,0.7072494732167734
375,/data/coursera/images/cloudy_sky/ANd9GcRAW9Y2ZRUvbKqc1QKy1YBq7LfChUB_05oOPAZnBb4G1dKwXsuV.jpg,"Height: 183px
Width: 275px
Channels: 3
",cloudy_sky,0.5035222615499255,0.5442774310730253,0.5728559674615002
376,/data/coursera/images/cloudy_sky/ANd9GcTr8CwCGOs40rWyVDaauY0s1BhDx6_iiY3YTX6QQJ4a0WgU1IIQ.jpg,"Height: 183px
Width: 275px
Channels: 3
",cloudy_sky,0.4178362518628912,0.5883158687282662,0.7810880837059115
377,/data/coursera/images/cloudy_sky/ANd9GcSCVz9LEuy-llDDGpt4NtTFEmSDfPI5ryK5bGK9iYxbt6KryGiS_w.jpg,"Height: 190px
Width: 265px
Channels: 3
",cloudy_sky,0.38774950347567033,0.5283641074975174,0.7012278891509434
378,/data/coursera/images/cloudy_sky/ANd9GcTc5baxh24bUZquZqPNHya5mZPyfWBLxINMxDl4gJECMyqP_cvUdA.jpg,"Height: 159px
Width: 318px
Channels: 3
",cloudy_sky,0.42690131670028875,0.47577726355761246,0.5510082299948578
379,/data/coursera/images/cloudy_sky/ANd9GcQUsf6AbJhY_H_lU05PyzqbAH669tFNdimaoRRATbstYnhBSi4U.jpg,"Height: 183px
Width: 275px
Channels: 3
",cloudy_sky,0.5573455352707402,0.5712580725285643,0.5915926943616493
380,/data/coursera/images/cloudy_sky/ANd9GcQpwuBPfHNGbMWppmRMbtaZlxmwv4D9j_K_RDbAgLGIcMMPM2RX.jpg,"Height: 183px
Width: 275px
Channels: 3
",cloudy_sky,0.6354505091902632,0.6354505091902632,0.6354505091902632
381,/data/coursera/images/cloudy_sky/ANd9GcRP9YApifU4NkShTN_1tKaigNsjKqVWmr5S7wcTRlZOMk1apVlXZw.jpg,"Height: 183px
Width: 276px
Channels: 3
",cloudy_sky,0.5351141001178031,0.5886112719767166,0.6934030716668647
382,/data/coursera/images/cloudy_sky/ANd9GcRxKfaAh_MBF8lujRSrUdDfrNkk7UnJn5yBrTCxkBmgfoI4Jbg5SA.jpg,"Height: 225px
Width: 225px
Channels: 3
",cloudy_sky,0.511867824074074,0.6062376543209876,0.663183024691358
383,/data/coursera/images/cloudy_sky/ANd9GcQDQ1Pvj82zVMLL0-fImRm3XV_NpctgXMkKGgrvKORUeuocfkopjw.jpg,"Height: 168px
Width: 300px
Channels: 3
",cloudy_sky,0.5516380673363095,0.5419008091517857,0.5258360460069444
384,/data/coursera/images/cloudy_sky/ANd9GcQlCTsTGBIJjgs5Zr3dQbCtIGBVs3FHthCi91bueP1Uf7-mnJu5.jpg,"Height: 177px
Width: 284px
Channels: 3
",cloudy_sky,0.551850285594215,0.5968720937027533,0.6860780901865998
385,/data/coursera/images/cloudy_sky/ANd9GcS9ossXh9RVcWDE1Z79wb5M9y2zMgUwVf5TByVjR7c8Qjy4cqYuQg.jpg,"Height: 178px
Width: 284px
Channels: 3
",cloudy_sky,0.6805141549790314,0.7431085812628581,0.804993342251543
386,/data/coursera/images/cloudy_sky/ANd9GcS82iczDjgijy969pDA4xpl-VBQW3-k2QEsZA2a-AjTcWvPvoZDZQ.jpg,"Height: 168px
Width: 300px
Channels: 3
",cloudy_sky,0.3229355003720238,0.3603334263392857,0.41143446180555554
387,/data/coursera/images/cloudy_sky/ANd9GcSMn56D5jPJhdQigfYG93O2TZc499EG7CrJSOXohw8s3N4Ms1Df.jpg,"Height: 183px
Width: 276px
Channels: 3
",cloudy_sky,0.5585952194454343,0.5559452679526016,0.5502741366466698
388,/data/coursera/images/cloudy_sky/ANd9GcSC-Nvc83AM7j8HTRFzNaZ96BSW2fV2krOC3Uexm68xsRbJYkXkPQ.jpg,"Height: 194px
Width: 259px
Channels: 3
",cloudy_sky,0.45845067269036344,0.6170226858854436,0.7873281424143216
389,/data/coursera/images/cloudy_sky/ANd9GcSF6g-GHeOdxrHAVsAMN1xAcTBjWeMNDUVDQFb62IzBDGGSdRlX.jpg,"Height: 183px
Width: 275px
Channels: 3
",cloudy_sky,0.4289972988077496,0.4262385897913562,0.4220769684550422
390,/data/coursera/images/cloudy_sky/ANd9GcQgV4dJZnzDr6JHCRWDEwBe3a9cp_hoo9fbeZXNJLjzC5RePl4Fuw.jpg,"Height: 183px
Width: 275px
Channels: 3
",cloudy_sky,0.5029241958519622,0.5260490406110283,0.5623581097863884
391,/data/coursera/images/cloudy_sky/ANd9GcQgSTKxIMOWR8yPks47kYoRH3qnrOfCeicoBqpb-N6lhj4iU76jAA.jpg,"Height: 194px
Width: 259px
Channels: 3
",cloudy_sky,0.37745005510388885,0.4014333852445966,0.35624601958364843
392,/data/coursera/images/cloudy_sky/ANd9GcTEobBb_9ZJN5BuCeX9vXGrIjxZvWV9LeyJU-ZWnG2m53ZgXA-4.jpg,"Height: 183px
Width: 275px
Channels: 3
",cloudy_sky,0.3789461469200199,0.42037576068057625,0.4489537537257824
